DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
THU(1),CSE-39,---,X,---,X,X,C25-B-220,AFL,C25-A-203(L),DS(L),DS(L),---,X,C25-A-201,DS,C25-A-201,PS,X
FRI(0),CSE-39,---,X,C25-A-218,AFL,DS,C25-A-318,IND4,C25-A-318,STW,PS,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-40,---,X,---,X,X,C25-B-015,IND4,C25-B-015,AFL,STW,---,X,C25-A-111,PS,C25-A-111,DS,X
TUE(0),CSE-40,---,X,C25-A-016,DSD,STW,C25-A-016,PS,C25-A-016,AFL,DS,---,X,---,X,---,X,X
WED(0),CSE-40,---,X,C25-A-216,PS,DS,C25-B-015,AFL,C25-B-015,DSD,X,---,X,---,X,---,X,X
THU(0),CSE-40,---,X,C25-B-318(L),DSD(L),DSD(L),C25-A-314,DSD,C25-A-314,IND4,X,---,X,---,X,---,X,X
FRI(1),CSE-40,---,X,---,X,X,C25-B-013,DS,C25-B-013,AFL,PS,---,X,C25-A-202(L),DS(L),C25-A-202(L),DS(L),X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-41,---,X,C25-B-303(L),DS(L),DS(L),C25-B-016,DS,C25-B-016,STW,IND4,---,X,---,X,---,X,X
TUE(1),CSE-41,---,X,---,X,X,---,X,C25-A-214,STW,DS,---,X,C25-B-309,PS,C25-B-309,AFL,X
WED(1),CSE-41,---,X,---,X,X,C25-B-216,DSD,C25-B-018(L),DSD(L),DSD(L),---,X,C25-A-108,PS,C25-A-108,AFL,X
THU(0),CSE-41,---,X,C25-A-315,PS,AFL,C25-A-315,DS,C25-A-315,DSD,X,---,X,---,X,---,X,X
FRI(0),CSE-41,---,X,C25-A-314,AFL,DSD,C25-B-015,DS,C25-B-015,IND4,PS,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-42,---,X,C25-B-304(L),DS(L),DS(L),C25-B-017,DS,C25-B-017,AFL,PS,---,X,---,X,---,X,X
TUE(0),CSE-42,---,X,C25-A-018,DSD,STW,C25-A-018,AFL,C25-A-018,DS,IND4,---,X,---,X,---,X,X
WED(1),CSE-42,---,X,---,X,X,C25-B-217,AFL,---,X,X,---,X,C25-A-109,PS,C25-A-109,DS,X
THU(1),CSE-42,---,X,---,X,X,C25-B-222,DSD,C25-B-118(L),DSD(L),DSD(L),---,X,C25-A-206,IND4,C25-A-206,PS,X
FRI(0),CSE-42,---,X,C25-A-315,DSD,DS,C25-B-016,STW,C25-B-016,PS,AFL,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-43,---,X,---,X,X,C25-B-020,IND4,C25-B-020,AFL,DS,---,X,C25-A-113,PS,C25-A-113,STW,X
TUE(0),CSE-43,---,X,C25-B-215,X,AFL,C25-B-215,DS,C25-B-215,IND4,DSD,---,X,---,X,---,X,X
WED(0),CSE-43,---,X,C25-B-202(L),DS(L),DS(L),C25-B-016,AFL,C25-B-016,DS,PS,---,X,---,X,---,X,X
THU(1),CSE-43,---,X,---,X,X,C25-A-316,STW,C25-A-316,DS,AFL,---,X,C25-A-207,PS,C25-A-207,DSD,X
FRI(1),CSE-43,---,X,---,X,X,C25-B-216,DSD,C25-B-018(L),DSD(L),DSD(L),---,X,C25-A-211,PS,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-44,---,X,---,X,X,C25-A-313,DSD,C25-B-118(L),DSD(L),DSD(L),---,X,C25-A-201,AFL,C25-A-201,DS,X
TUE(1),CSE-44,---,X,---,X,X,---,X,C25-A-215,DSD,AFL,---,X,C25-B-310,PS,C25-B-310,STW,X
WED(0),CSE-44,---,X,C25-A-218,PS,DS,C25-B-017,DSD,C25-B-017,AFL,STW,---,X,---,X,---,X,X
THU(0),CSE-44,---,X,C25-B-104(L),DS(L),DS(L),C25-A-318,IND4,C25-A-318,PS,DS,---,X,---,X,---,X,X
FRI(1),CSE-44,---,X,---,X,X,---,X,C25-B-017,AFL,DS,---,X,C25-A-206,IND4,C25-A-206,PS,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-45,---,X,C25-B-015,DS,AFL,C25-B-022,DSD,C25-B-022,STW,PS,---,X,---,X,---,X,X
TUE(1),CSE-45,---,X,---,X,X,---,X,C25-B-218(L),DSD(L),DSD(L),---,X,C25-B-319,PS,C25-B-319,DSD,X
WED(1),CSE-45,---,X,---,X,X,C25-B-020,IND4,C25-B-020,DS,AFL,---,X,C25-A-110,PS,C25-A-110,STW,X
THU(1),CSE-45,---,X,---,X,X,C25-B-013,IND4,C25-B-013,DS,X,---,X,C25-A-210,AFL,C25-A-210,DSD,X
FRI(0),CSE-45,---,X,C25-A-316,AFL,PS,C25-B-017,DS,C25-A-104(L),DS(L),DS(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-46,---,X,---,X,X,C25-B-313,AFL,C25-A-102(L),DS(L),DS(L),---,X,C25-A-206,PS,C25-A-206,DS,X
TUE(0),CSE-46,---,X,C25-A-101,AFL,STW,C25-A-101,DS,C25-A-101,PS,DSD,---,X,---,X,---,X,X
WED(0),CSE-46,---,X,C25-A-314,X,STW,C25-B-220,DSD,C25-B-118(L),DSD(L),DSD(L),---,X,---,X,---,X,X
THU(0),CSE-46,---,X,C25-A-316,PS,IND4,C25-B-015,AFL,C25-B-015,DS,DSD,---,X,---,X,---,X,X
FRI(1),CSE-46,---,X,---,X,X,C25-B-020,DS,C25-B-020,PS,IND4,---,X,C25-A-213,AFL,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-47,---,X,C25-B-016,DS,PS,C25-B-122,AFL,C25-A-103(L),DS(L),DS(L),---,X,---,X,---,X,X
TUE(1),CSE-47,---,X,---,X,X,---,X,C25-A-216,DS,AFL,---,X,C25-A-014,DSD,C25-A-014,PS,X
WED(1),CSE-47,---,X,---,X,X,C25-B-022,AFL,C25-B-022,STW,IND4,---,X,C25-A-111,PS,C25-A-111,DSD,X
THU(0),CSE-47,---,X,C25-A-318,PS,DS,C25-B-313,DSD,C25-B-218(L),DSD(L),DSD(L),---,X,---,X,---,X,X
FRI(0),CSE-47,---,X,C25-A-318,AFL,STW,C25-B-022,IND4,C25-B-022,DS,X,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-48,---,X,C25-B-017,PS,DS,C25-B-113,STW,C25-B-113,DSD,IND4,---,X,---,X,---,X,X
TUE(0),CSE-48,---,X,C25-A-310,AFL,DS,C25-A-310,DSD,C25-A-310,STW,PS,---,X,---,X,---,X,X
WED(1),CSE-48,---,X,---,X,X,C25-B-113,AFL,C25-B-113,PS,X,---,X,C25-A-203(L),DS(L),C25-A-203(L),DS(L),X
THU(1),CSE-48,---,X,---,X,X,C25-B-016,AFL,C25-B-016,IND4,X,---,X,C25-A-208,DS,C25-A-208,PS,X
FRI(0),CSE-48,---,X,C25-B-013,DS,AFL,C25-B-122,DSD,C25-B-118(L),DSD(L),DSD(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-49,---,X,---,X,X,C25-B-213,DSD,C25-B-218(L),DSD(L),DSD(L),---,X,C25-A-207,PS,C25-A-207,DS,X
TUE(0),CSE-49,---,X,C25-A-311,AFL,PS,C25-A-311,IND4,C25-A-311,DS,X,---,X,---,X,---,X,X
WED(0),CSE-49,---,X,C25-A-315,AFL,PS,C25-B-115,DS,C25-B-115,STW,IND4,---,X,---,X,---,X,X
THU(1),CSE-49,---,X,---,X,X,C25-B-017,DSD,C25-B-017,AFL,X,---,X,C25-A-104(L),DS(L),C25-A-104(L),DS(L),X
FRI(1),CSE-49,---,X,---,X,X,C25-B-113,STW,C25-B-113,DSD,DS,---,X,C25-A-207,PS,C25-A-207,AFL,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-50,---,X,---,X,X,C25-B-115,AFL,C25-B-115,IND4,X,---,X,C25-A-208,DS,C25-A-208,PS,X
TUE(1),CSE-50,---,X,---,X,X,---,X,C25-A-218,PS,AFL,---,X,C25-B-304(L),DS(L),C25-B-304(L),DS(L),X
WED(0),CSE-50,---,X,C25-A-316,DS,DSD,C25-B-116,IND4,C25-B-116,AFL,PS,---,X,---,X,---,X,X
THU(0),CSE-50,---,X,C25-B-013,AFL,DS,C25-B-020,STW,C25-B-020,PS,DSD,---,X,---,X,---,X,X
FRI(1),CSE-50,---,X,---,X,X,C25-B-213,DSD,C25-B-218(L),DSD(L),DSD(L),---,X,C25-A-208,DS,C25-A-208,STW,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-51,---,X,C25-B-020,PS,DSD,C25-B-215,AFL,---,X,X,---,X,---,X,---,X,X
TUE(1),CSE-51,---,X,---,X,X,C25-B-213,PS,C25-B-213,AFL,DS,---,X,C25-B-318(L),DSD(L),C25-B-318(L),DSD(L),X
WED(1),CSE-51,---,X,---,X,X,C25-B-117,DS,C25-B-117,IND4,PS,---,X,C25-A-113,AFL,C25-A-113,STW,X
THU(1),CSE-51,---,X,---,X,X,C25-B-022,DS,C25-B-022,DSD,AFL,---,X,C25-A-202(L),DS(L),C25-A-202(L),DS(L),X
FRI(0),CSE-51,---,X,C25-B-015,IND4,PS,C25-B-115,STW,C25-B-115,DSD,DS,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSE-52,---,X,---,X,X,C25-B-116,PS,C25-B-116,DSD,DS,---,X,C25-A-209,AFL,C25-A-209,STW,X
TUE(0),CSE-52,---,X,C25-A-313,IND4,PS,C25-A-313,DSD,C25-A-313,AFL,DS,---,X,---,X,---,X,X
WED(0),CSE-52,---,X,C25-A-318,AFL,PS,C25-B-222,DSD,C25-B-218(L),DSD(L),DSD(L),---,X,---,X,---,X,X
THU(0),CSE-52,---,X,C25-B-015,X,AFL,C25-B-315,DS,C25-A-302(L),DS(L),DS(L),---,X,---,X,---,X,X
FRI(1),CSE-52,---,X,---,X,X,C25-B-116,IND4,C25-B-116,PS,STW,---,X,C25-A-301,DS,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-53,---,X,C25-B-022,IND4,DS,C25-B-117,AFL,C25-B-117,STW,X,---,X,---,X,---,X,X
TUE(1),CSE-53,---,X,---,X,X,---,X,C25-A-201,AFL,DS,---,X,C25-A-015,PS,C25-A-015,DSD,X
WED(1),CSE-53,---,X,---,X,X,C25-B-120,PS,C25-B-120,AFL,DS,---,X,C25-A-204(L),DS(L),C25-A-204(L),DS(L),X
THU(0),CSE-53,---,X,C25-B-016,AFL,IND4,C25-B-113,STW,C25-B-113,PS,DSD,---,X,---,X,---,X,X
FRI(0),CSE-53,---,X,C25-B-016,PS,DS,C25-B-215,DSD,C25-B-318(L),DSD(L),DSD(L),---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(0),CSE-54,---,X,C25-B-113,DS,STW,C25-B-120,IND4,C25-B-120,AFL,X,---,X,---,X,---,X,X
TUE(0),CSE-54,---,X,C25-A-316,PS,DS,C25-A-316,DSD,C25-A-316,AFL,X,---,X,---,X,---,X,X
WED(1),CSE-54,---,X,---,X,X,C25-B-313,DSD,C25-B-318(L),DSD(L),DSD(L),---,X,C25-A-201,AFL,C25-A-201,PS,X
THU(1),CSE-54,---,X,---,X,X,C25-B-115,DS,C25-B-115,IND4,PS,---,X,C25-A-203(L),DS(L),C25-A-203(L),DS(L),X
FRI(0),CSE-54,---,X,C25-B-017,DS,STW,C25-B-117,PS,C25-B-117,DSD,AFL,---,X,---,X,---,X,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),IT-1,---,X,C25-B-216,X,COA,C25-B-216,PS,C25-B-318(L),CE,DS,---,X,C12-CE-LAB,CE(L),C12-CE-LAB,CE(L),X
TUE(0),IT-1,---,X,C25-A-318,CE,COA,C25-A-318,OOPJ,C25-A-318,DS,PS,---,X,---,X,---,X,X
WED(0),IT-1,---,X,C25-B-203(L),DS(L),DS(L),C25-B-122,COA,C25-B-122,STW,OOPJ,---,X,---,X,---,X,X
THU(1),IT-1,---,X,---,X,X,C25-B-116,COA,C25-B-116,CE,STW,---,X,C25-A-209,DS,C25-A-209,PS,X
FRI(1),IT-1,---,X,---,X,X,C25-B-120,OOPJ,C25-B-120,DS,PS,---,X,C25-A-203(L),OOPJ(L),C25-A-203(L),OOPJ(L),X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),IT-2,---,X,C25-B-315,X,STW,C25-B-315,OOPJ,C25-B-315,COA,CE,---,X,C25-A-004(L),OOPJ(L),C25-A-001,OOPJ(L),X
TUE(1),IT-2,---,X,---,X,X,C12-CL-3,CE,C12-CE-LAB,CE(L),CE(L),---,X,C25-B-109,DS,C25-B-109,PS,X
WED(0),IT-2,---,X,C25-B-309,DS,COA,C25-B-019,CE,C25-B-019,OOPJ,PS,---,X,---,X,---,X,X
THU(0),IT-2,---,X,C25-A-302(L),DS(L),DS(L),C25-B-019,PS,C25-B-019,COA,DS,---,X,---,X,---,X,X
FRI(1),IT-2,---,X,---,X,X,C25-B-019,OOPJ,C25-B-019,STW,PS,---,X,C25-A-001,COA,C25-A-001,DS,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSCE-1,---,X,---,X,X,C25-B-101,STW,C25-B-101,PS,DS,---,X,C25-A-003(L),DS(L),C25-A-003(L),DS(L),X
TUE(0),CSCE-1,---,X,C25-A-314,DSD,IND4,C25-A-314,PS,C25-A-314,CE,DS,---,X,---,X,---,X,X
WED(0),CSCE-1,---,X,C12-CE-LAB,CE(L),CE(L),C25-B-101,PS,C25-B-101,CE,X,---,X,---,X,---,X,X
THU(1),CSCE-1,---,X,---,X,X,C25-B-101,DS,C25-B-101,DSD,CE,---,X,C25-B-218(L),DSD(L),C25-B-218(L),DSD(L),X
FRI(1),CSCE-1,---,X,---,X,X,C25-B-101,IND4,C25-B-101,DSD,PS,---,X,C25-A-006,DS,C25-A-006,STW,X
,,,,,,,,,,,,,,,,,,
DAY,Section,ROOM1,8-9,ROOM2,9-10,10-11,ROOM3,11-12,ROOM4,12-1,1-2,ROOM5,2-3,ROOM6,3.15-4.15,ROOM7,4.15-5.15,5.15-6.15
MON(1),CSSE-1,---,X,C25-B-316,X,STW,C25-B-316,PS,C25-B-316,OOPJ,COA,---,X,C25-B-304(L),DS(L),C25-B-304(L),DS(L),X
TUE(0),CSSE-1,---,X,C25-A-315,COA,DS,C25-A-315,PS,C25-A-315,OOPJ,DSD,---,X,---,X,---,X,X
WED(0),CSSE-1,---,X,C25-A-212(L),OOPJ(L),OOPJ(L),C25-B-106,DS,C25-B-106,COA,PS,---,X,---,X,---,X,X
THU(1),CSSE-1,---,X,---,X,X,C25-B-117,DSD,C25-B-318(L),DSD(L),DSD(L),---,X,C25-A-001,COA,C25-A-001,DS,X
FRI(1),CSSE-1,---,X,---,X,X,C25-B-106,DS,C25-B-106,OOPJ,STW,---,X,C25-A-007,DSD,C25-A-007,PS,X
,,,,,,,,,,,,,,,,,,
